tweet,label
Arabalar da sigara içmek de yasaklanmış ciddi anlamda insanların özgürlükleri kısıtlanıyor özel yaşam alanında sigara da içer alkol de içer isteyen buna da kimse karışamaz Arap cahil kafalılardan bir an önce kurtulmak dileği ile,nefret
"7 Eylül 1922

Aydın, İncirliova, Germencik,Kuşadası Yunan işgalinden kurtuldu,Yunan Akdenize doğru süprülürken,siyasette devam ediyor.İhtilaf Devletleri temsilcileri, mütareke için Yunan hükümeti adına TBMM hükümetine başvurdu

Kutsal Toprakların kurtulmasına sadece 2 gün kaldı https://t.co/4DBi6CTSQ9",nefret
Hükümete bak arabasında sigara içen insanlara ceza kesmeye başlamış. Siz önce arap çomarlarının toplumu zehirlediği nargile kafeleri kapatın.,nefret
"Marsilya’dan herkese selamlar. Sokakta Fransıza benzeyen 2 kişi gördüm gerisi hep Afrikalı, Arap ve Kürt aq",nefret
Içimizdeki kefereler #DinAfyondur demis kimi ermeni kimi yahudi dönmesi nefretiniz ve kininizi sizlere armagan ediyorum sizlere Islami hidayeti nasip etmeyen rabbime sonsuz sükürler olsun cehennemin daimi üyeleri....,nefret
Defolup gitmelerini istiyorum. Dedemin 13 yil savasip vatan yaptigi bu topraklarda ne Arap ne Ermeniye yer yok. Türkmenler kalsin. Vatani savunmak ne zaman  nefret suçu oldu. Bunu söyleyen Türk ü arkadan vuran bogazini kesen Arap Ermenilerin torunu. Size yer yok. LINK,nefret
hulya5948 Sinem kobal bir sapiktan kurtulmus oldu??,nefret
ocu. o Türk bayragi tasimaya hakkin kalmadi. serefsiz,nefret
"Orospu çocugu bir Arap Levhasi var asagida bilmem kaç bin yildir yukari hareket etmeye çalisiyor,sikistiriyor Anadoluy'u.Deprem olup duruyor. Adamlar'in cografyasindan'da insanin'da ayri çekiyoruz.",nefret
"Suriyeli'lere sunu anlatabilirsek, bence bizi anlarlar. 
Bu ülke,  bizim canimizdan bile daha degerliyken, sizin caninizdan hayda hayda daha degerlidir",nefret
Ülkece kurtuluş savaşına giriyoruz gazamız mübarek olsun Amerikan İngiliz israil yahudi döllerini ülkemizden göndereceğiz  #AşağıBakmayacağız,nefret
Dün okulda bi çocuģa sürü gibi suriyeliler çullanmış tekme tokat dalmışlar bugün öģretmen demiş kim gördü olayı benimki atlamış ben gördüm yaz kim kim vardı demiş bu da teek tek yazmış suriyeli biri demiş beni yazarsan bitersin anne en üste onu yazdm diyo.,nefret
"YUNAN İŞGALİNDEN SONRA MANİSA'NIN HİÇ GÖRÜLMEMİŞ FOTOĞRAFLARI
https://t.co/5jSe5asmDI
.
.
#manisa #işgal #yangın #özelhaber https://t.co/KTQfxX57Yq",nefret
Suriyeli Türk manita yapmis ben yapamadim,nefret
Trabzon kadar güzel başka bir arap memleketi var mı ya şu güzelliğe bakar mısı  ortalığı bok götürüyor amk,nefret
"#BoğaziçiDüşmeyecek 
Ulan ne Anarşist kafalısınız sanki gavur saldırdı düşmana direnir gibi birde düşmeyecek diyorsunuz yakında özerklik ve kurtuluş günüde talep edersiniz sizin yeriniz okul değil silivri @RTErdogan @suleymansoylu @abdulhamitgul @EmniyetGM",nefret
Ne güzel söylemis Rahmetli hocamiz Bu vatanin bir karis topragi ne icerdeki ne disaridaki gavurlara verilmeyecek Devletimize sahip çikalim Yahudi usaklarina kanmayin LINK,nefret
Yillar sonra bi Taksime çiktim heryer arap lümpen dolmus..nerde o eski istiklal. Bitirmedikeri yer kalmamis,nefret
"necla.kacakoglu Eh tamam birbirleriyle isleri bitmis,bir de üstüne de tesekkürü etmis adam.simdi Gülben yeni bir evli adam avina çikmistir.bütün türkiyecek yeni kurbani bekliycegiz ???",nefret
Ya bu suriyeli haramiler herşeyi çalar  #ÜçlüBeşiktaşınÜçünBiriGsnin,nefret
"Ermeni soykırımı var diyen ve ermeni terör örgütü pkknın borazanlığını yapan , ağalık sisteminden beslenen ve perde arkasında aşiret & ağa kadrolarından oluşan, aslen kürte de düşman olan 
HdpPkknın siyasiAyağıdır",nefret
Süphesiz ki denize dökemedigimiz içimizdeki ermeni tohumlari yunan artiklari Yahudi dölleri  Ermeni piçlerifetoslari çapulcu geri zekalilar LGBT totos no nos  Heykel severler bu haberi begenmez LINK,nefret
"Azerbaycan’ın yani özgardaşlarımızın daima yanındayız tek millet iki devlet şiarıyla yolumuza sonsuza kadar güçlü bir şekilde devam edeceğiz.İçimizdeki Ermeni artıklarıyla ve Azerbaycan’a karşı hadsizce girişimlerde bulunan Ermenilerle mücadelemiz sonsuza kadar devam edecek.
🇹🇷🇦🇿 https://t.co/k98QT34Ec8",nefret
neden suriyeli ile birlikte türk işe alındığında teşvik veriliyor. iyice adamların yanında promosyon olduk. iki türk alınsın suriyeli de kendi memleketine dönsün.,nefret
Allahim hemen arap irkini yok et. Tesekkürler LINK,nefret
Elbet rumlar gelecek ve kendilerinin olan Konstantinopolis sehrini biz barbar zalim kan dökücü türklerden alacaktir ????????,nefret
"Bugün 7 Eylül 
Aydın’ın Yunan işgalinden Kurtuluş Günü.🇹🇷

Kurtuluş Savaşı’nda önemli rol oynayan Yörük Ali Efe ile silah arkadaşlarını ve diğer Aydın Efelerini rahmetle anıyoruz. https://t.co/jfpcNNGDXf",nefret
Hdpkk kimdir ? Abdullah Çatlı ve arkadaşlarının Asala Ermeni Terö* Ör**tünü bitirdikten sonra devamı olan ve kendileri her seferinde Kürt olduklarını söyleselerde kendileri Ermeni kökenli olan dal**vuk bir örgüttür.    HdpPkknın SiyasiAyağıdır https://t.co/evCyvxgoFe,nefret
"Ersin Tatar'dan Rumlar'ı çıldırtan sözler
https://t.co/dTUIJ3mMJu https://t.co/JhznJjBxtN",nefret
fenerli olsam su açiklamalari gördükten sonra zerre kanim isinmazdi irfana ama adamda yahudi kini var sanki biz sabun yaptik dedelerini aq koçu LINK,nefret
Suriyeli mülteci öğrencilerin tweetlerine şaşıranlar var. Bu adamların ekseriyeti ideolojik bir yamyam. Muhtemelen ortalama bir türk'ün yaşam tarzı nedeniyle öldürülmeyi hak ettiğini düşünüyorlar. Garip olan bunu şuan fark etmeniz..,nefret
ülkeye bak arap sümüğüne döndü aq https://t.co/AURsVI7t9b,nefret
Ernst Hirsch adlı Yahudi hukukçunun bu milletin boynuna taktığı yahudi yularıyla (5816) dolaşan bir Müslüman olmak bana dokunuyor. Her ne sebepten olursa olsun bu kanunu çıkartanları hayırla yad etmiyorum..‼️ https://t.co/i9H8iCoVrJ,nefret
Bu kahpeler sahibi arap diye dedim hem kötü hem Dünya daki en pahali intenet veriliyor #türktelekom,nefret
#BenceEnflasyon suriyeli gebesler giderse düser. Ülkeyi batirdilar.,nefret
islam'a saldirmak adina ateist ayaklarina yatan grup çogunlukla yahudi kökenlidir 1500 yilinda ispanya'dan sürülen yüz binlerce yahudiyi osmanli kabul etti ve o zamandan beri içimizdeler. #susamam,nefret
dogancan1996Comolli burasi Türkiye ???? sen git ülkene pop**u büyütmeye devam haydi,nefret
"Papalari, Hristiyan isgalci dindaslarinin daha çok masum insani katletmek için ayin-dua seansi düzenlemekle mesguldüler. Simdi ayni inancin tek lideri olan Papa Francis katilin cinayet mahalline dönüsü gibi yerle yeksan ettikleri Irak'i ziyaret ediyor. LINK",nefret
ermeni chp liderinin pyd pkk için sözleri utanç verici açikça ben ermeniyim islam türk düsmaniyim asker polis katilleri benim dostumdur diyor bu bir suçtur halk olarak bu ermeni yahudi hristiyan yunan rumlari 15 temmuz'da sag birakmakla hata ettik simdi havlamalari normaldir,nefret
"Bu tuzaga düsen hatta basi çeken firansa olacak
sonra digerleride ayni tuzaga
düsürülmeye çalisilacak
ABD ve AB deki % organizasyonlarin
çogu
kirpto Yahudi olan
kuruluslarin isi oldugunu halk
fark edecek
Tv lerdeki
sunucu ve yorumcularin kahir ekseriyeti
dahi bunlardir
anlayacak",nefret
Hdpkk kimdir ? Abdullah Çatli ve arkadaslarinin Asala Ermeni Terö* Ör**tünü bitirdikten sonra devami olan ve kendileri her seferinde Kürt olduklarini söyleselerde kendileri Ermeni kökenli olan dal**vuk bir örgüttür.    HdpPkknin SiyasiAyagidir LINK,nefret
Bu ülkedenin içerisine sokulmuş kripto Ermeni ve yunan dölleri vardır ve bu sayı %25 tir...,nefret
Ya bu nasi bi gevseklik nasil bir utanmazlik arlanmazlik ulan hiç mi utanç yok su yunan muslimlerde inanamiyorum allahtan türk degiller LINK,nefret
"Bogaziçili yavruya plastik mermi ve cop...
 Suriyeli itlere müsamaha..
    Bu itlerin niye getirildigini biliyoruz  yazik çok yazik...",nefret
yasemin.ile.cihanoburugibi sen gitme onca albüm yaptinda ne oldu kim biliyor kim dinliyor canim sen arayipta bulunmayan Hint misin antmisin haddini sen bil sen sen yesim sarkin çok iyisinde çok basarilisinda Türkiye seni niye en güvenilir ismi inanilir ismi ilan etmedi niye vergi rekortmeni sen olamadin uzmanlarlada evliydin çok akillisin ya sarki dizi fayda etmeyince köseyi dönemeyince sen ancak iste böyle millete satarak magazin gündemini isgal edersin baskada bir bok yiyemesin dürüst ol insan ol basarili ol sende Türkiye'nin en güvenilir ismi degilsin hak,nefret
"Sevgili @EmniyetGM ve @suleymansoylu 
Sadece 7 kişinin beğendiği, içerisinde küfür ve hakaret olmayan şu tiwitim için hakkımda dava açıldı.
Koca üniversiteyi bombalamak isteyen cihadçı terörist suriyeli'NİZ @Halepli00 nickli muhammed nur  için halen gözaltı haberi gelmedi? https://t.co/dVy2AtTzvP",nefret
aynen benimde öyle hepsinden nefret ediyorum 7 den 70 ine kadar hepsinden ister çocuk olsun ister yaşlı sonuçta Çinli'ler hepsinden nefret ediyorum pis zalimler https://t.co/S3joDQdmlv,nefret
"Bi köpek bile isikta yesilin yanmasini beklereken, bu arap'lar  metro da inmeden zorla binmeye çalisiyorlar twit bu kadar. LINK",nefret
"Arkadaşlar dikkat
Küçük bir araştırma
Meral ermeni
Kemal ermeni
Hdp %80 ermeni
Chp de şuan ekseriyetle ermeni
Ali Koç yahudi
Dahası var da  merak ettiğim     benim ülkemde düşmanın bu kadar söz sahibi olması normal mi",nefret
yahudi soykırımının iç yüzüyle karşılaştıkça yahudilerle empati kurup üzülüyorum ama yahudiler de bugün hala kendi yedikleri haltlardan biraz utansalar keşke,nefret
Bu ne olm her yer arap kayniyo,nefret
"Uyan Kürt Kardeşim,
Bunların Davası Kürt Davası
Falan Değil.
Bunların Bir Çoğu Ermeni'dir.
Ermeni'ye Hizmet Etmektedir... https://t.co/NH4mzAWCC1",nefret
Hainler bitmez içimiz de 1914 de 200 bin yahudi 800 bin ermeni ye türk kimligi verildi LINK,nefret
"Hala daha seref, delikanlilik, namustan bahsediyorsun. insan gibi çikip benim götüm kalkti fazla gereksiz özgüven asiladilar ve ben de beseri varligimdan ötürü sasirdim yaptim bir esekli yazsan sorun kalkacak. Kabul et yanlis adamsin. Para söhret sana agir geldi. Kabul et çekil kabuguna birak futboluda çok deger verdigin esinle yeni dogacak çocugunla yeni bir hayat kur. Birak bu kurtlar vadisi, racon, abi, delikanli ayaklarini. Onlar dizilerde oluyor",nefret
"Yamyam Arap savasçimiz ananizi sikecek, bekleyin az kaldi algici orospu çocuklari. #HakEdeneHakEttigiGibi LINK",nefret
canan kaftancioglu su soysuz ermeni tohumu kadina destek mesaji atan herkes vatan hainidir her seye eyvallah ama askerime dil uzatmazsin git simdi derdini farelere anlat soysuz pislik,nefret
en çok eşini dövenler üniversite mezunu ve hatta sola yakın kesim. çocuk istismarı avrupanın icadı. nikahsız ilişki seküler kesimin en çok yaptığı şey zaten... ama sorsan müslümanlar sapık? #annelerleberaberizyasen,nefret
Görünüs Suriyeli beslemeler! LINK,nefret
Adam senin en köklü üniversiteni bombalayacaksin diye hedef gösterebiliyor. Bu Suriyelileri basimiza bela ettiniz. Suriyeli seviciler vardi bir ara alin evinizde bakin bu soytarilara..,nefret
"Tam 29 yil önce bugün, Agdam'dan Susa'ya giden, içinde sivillerin oldugu helikopter, Ermeni teröristleri tarafindan düsürüldü. 
Terör olayinda kadinlar ve çocuklar dahil 44 Azerbaycanli sehit oldu.",nefret
kürtse kürt arapsa arap ermeni ise ermeni türkse o.ç,nefret
Amina kodugumun oglu orospu oglu Araplarin anasini sikim ananizi Israil siksin Amerika siksin size aciyanin amina koyayim amina kodumun Araplari,nefret
"DIKKAT KESIL Ey Iran halki sizin bu boktan ( Alevi, sii, Caferi, islam) anlayisinizin sonunu kadinlar getirecek sizi ..... bile kurtaramayacak !!! LINK",nefret
"Teşbihte hata olmazmış ya, 

Yalayın bakalım sırtımızdan eksik etmedikleri arap bıçağını...",nefret
"Müslüman ülkemizde,

- Ensar Vakfinda 45 çocuga tecavüz edildi.

- Ümraniyede bir Kuran kursunda 20 çocuga tecavüz edildi.

- Imamin biri camide Suriyeli bir kadinla seks yapti.

- Erzurumda yine bir cami imami öz kiz kardesine defalarca tecavüz etti.",nefret
"Türkiye'deki Suriyeli TERORİST 
Türk öğrencileri TEHDİT EDİYOR! https://t.co/Rin7ed1zBJ",nefret
Bu kedi kesin Suriyeli başka izahı Yok 6 yavru ilkkez gördüm https://t.co/hnrLL8L7o5,nefret
"24 bölüm boyunca sen tüm zorluklara gögüs ger, ölme sonra bir orospu çocugu çinli gelip seni öldürsün... Bu adalet mi lan???",nefret
"#KahrolsunPKK demek yetmez. Yahudi agababalari, maddi destekçileri, sempati duyanlari da kahrolsun.",nefret
HDP Kominist yahudi taseronu Partiden Bütün Kürt kardeslerimiz ayrilsin. Bu. Bozuk düzenin adaletsizligi haksizligi Ile Yikici olmadan Hep beraber Mücadele edelim. Devlet o Hakkini aryan Anababalara Koruma saglamali. Bu hainler Stalin in Tavugu gibi zulmeder bunlara,nefret
Geceye bak aq jölesi bitmiş suriyeli gibiyim,nefret
"Basin'a yem vermeyecektin be abi. bizim halk böyle domalana koyarlar. Asla yapamayacagi seyleri basardin bunu kaldiramayan A 'dan z'ye vatan haini var. Neymis elin karisina yavsamis da bilmem ney de ulan bu dediginiz Berkay Caner Erkin'in eski esine yazdiginda neden söz konusu bile olmazken @USER Turan'in meselesi bu kadar büyütüldü? adam  olsun kari gibi laf yapacagina Arda'nin yüzüne konussun. Milli degerlerimize böyle mi sahip çikiyoruz biz ? farz edin ki gerçekten suçlu bunu bu kadar dillendirmenin bize faydasi ne ? Adalet adalet diye konusanlar birakin o zaman laf yapmayi da adalet yerini bulsun. Bu adam Cumhurbaskanini sevdi yagci, Ahmet Kaya dinledi, terörist, Halka yakin olup kimseyi kirmayip Türk programlarina dahil oldu SuRwuWoR arda dediniz. Ben aklim futbola erdiginden bu yana Galatasarayliyim. Galatasaray'a transferi söz konusu oldu istemiyoruz da takimi yavaslatir da gruplasma olur bilmem ne vs. bir sürü tatara ama bu adamin futbol oynamaya ihtiyaci vardi Galatasaray kapi açmadi geldi su basaksehirmi herneyse bu sefer isliklandi yahu bu adam giderken para kazandirdi mi ? evet peki milli takima faydasi oldu mu ? evet peki neden isliklarsin bu adami? @USER el birligi ile hepimizin harcadigi büyük bir degerdir. Abi belki görürsün görmezsin bilmem ama elinde ufacik da olsa imkânin varsa durma git hakketmiyor bu halk basariyi adamligi. @USER",nefret
"Füze nasıl atılır, suriyeli nasıl kapak edilir ekte 👇🏻

Taklitler aslını yüceltir. https://t.co/jlB9cSA3iG",nefret
koç grubu bak seni mason localarin dahi kurtaramaz. bu ülkede seni parasiz gavur topraklarina kendi topraklarina gönderecek hazir daima hazir bir nesil var. bir yerleriniz oynamasin. lakin devlet yine uyuyor gibi yapiyor! #gezifinansörükoçunutmuyoruz,nefret
Bu orospu çocugu Çingene kulübümüze kene gibi yapismistir siktir git artik,nefret
"Ulan bizim türkler suriyelilerin durumuna düsse , bu suriyeli kallesler bizi sinirda çoluk cocuk demeden tarar.. ????",nefret
"Olaya bakar mısınız? Fransız, Amerikan Liselerinden mezun devşirmeler Anadolu evlatlarına savaş açmış. Kim bunlar? Yahudi tohumları mı? Yunan kalıntıları mı? Cevabı belli olmasa da bu ülkeye ve bu ülkenin değerlerine yabancı oldukları aşikar.

#KabeyiSavunanFişleniyor https://t.co/FIizwwsFO9",nefret
"Akliniz uykuya daldiysa imaninizda mi uykuya daldi?
Dünyada Müslümanlar üzerine uygulanan hiristiyan ve yahudi terörü var.Onlar ""müslümanlar teröristtir"" algisi yapip sizi sindirmeye çalisilirken siz hiç ses çikartmadan çiçek,böcek resimleri paylasmakla
uyumaya devam edin bakalim",nefret
Her yer arap kayniyor??,nefret
Suriyeli Türk manita yapmiş ben yapamadim,nefret
" cemild.18 son 2 sezonda kazanabilecek 6 kupanin 5ini biz kazandik hem de serefimizle Sizin gibi sikeyle tesvikle degil fetöye gelince kimin fetöcü oldugu çok belli azizi hapisten kurtaranlar fetöden içeriye alindi,sen söyle kimin anasina ne girmis",nefret
Arabalar da sigara içmek de yasaklanmis ciddi anlamda insanlarin özgürlükleri kisitlaniyor özel yasam alaninda sigara da içer alkol de içer isteyen buna da kimse karisamaz Arap cahil kafalilardan bir an önce kurtulmak dilegi ile,nefret
Akillinin abes bildigiyle böyle akilsiz Arap soylari övünür olmuslar. LINK,nefret
"Budur.
akpde, TÜRK, İNSAN ve Müslüman yok.
Çoğu rus (laz, çerkez, gürcü, ermeni), rum, yahudi,...asıllı haçlı, haham hain hırsızlar, sinsi kriptolar, ile dolu TÜRKSÜZ akpliler, bozuk amaçlarının, soylarının, suçlarının anlaşılması nedeniyle korkuyorlar ve ortalığı karıştırıyorlar https://t.co/6YxyzheZDe",nefret
"Erzurum ve Sivas’ta kongre oldu, Urfa, Maraş ve Antep, MK’nin dahli olmadan kendini kurtardı.
Ama bu illerin hiçbirinde Kemalizm güçlü değil; tam tesine Yunan işgalinde kalmış olan yerlerde Kemalizm güçlü.
Bunu izah edebilecek biri var mı, belki fikir verir.
#SivasKongresi",nefret
#deprem salladiginda kaymakamliktaki görüntüleri izledim Kaymakamlikta Türk yoktu Arap tarzi Dualarla Suriyeli pisliklerle doluydu,nefret
"Hocali'da katledilen Türk oldugu için sustunuz zaten ya Fransiz ya Ermeni yada Rustunuz 
Bir gün geldi intikam için birlesti bütün yürekler Türk intikamini almadan kiyamet kopmazdi bilmiyordunuz gördünüz
 yine göreceksiniz
#HocaliKatliaminiUnutmadik 
#HocaliKatliami LINK",nefret
Bi Suriyeli yobaz eksikti! #MuhammedNurTutuklansin,nefret
Türk futbolunun katili bu ibne kafana sik birak bitir bu isi hadi oglum yapabilirsin futbolu birak bir be sende göt var mi adama mermi atacak,nefret
1 suriyeli + 1 türk işe alacağına 1 türk + 1 türk işçi işe alın amk https://t.co/e1yXeI5S6f,nefret
hdp chp pkk ve ermeni usaklarini inançli analar yerli iha'lar milli silahlar bitirecek #analardireniyor,nefret
İlk tökezlediğiniz yerde yere göğe sığdıramadığınız Arap kardeşleriniz vuracak tekmeyi kıçınıza. Yanınızda kalan yine biz olacağız lütfen bunu düşünerek hareket edin bir sefer,nefret
#Susamam Bu susamayanlar susmayin tabi ama bazi gerçekleride görün.mesela hdp önünde bekleyen anneleri görün hain pkk ya ve hdp ye terörist demeyenleride görün.ermeni soykirimini unutmadik diyenleride görün görün vatan hainlerinide artik onlarada susmayin vatana sahip cikalim,nefret
araparmi Ulan pezevenk senin karin senin çocugunu tasiyor sen ona buna asil serefsiz,nefret
"Budur.
TÜRKİYE'Yİ ve DÜNYAYI yönetip, soyan, kan ve gözyaşına boğan yahudi hırsız caniler ve ülkelerin işbirlikçi hainleridir.
Yahudi din uydurur, paraya tapar, dünyayı yönetip, soyar.
abd =rusya =çin=israil=.... birbirlerinden farklı anlayışı olmayan hırsız cani, sinsi ülkeler! https://t.co/F0l3QPteNY",nefret
